SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD08,1/1/2008 2:35,1/1/2008 0:00,1/1/2008 1:40,100,6.666,I,24.507,I,NULL,0,20,0,20
MD08,1/1/2008 5:35,1/1/2008 2:40,1/1/2008 4:40,120,6.371,I,31.696,I,NULL,0,24,2,24
MD08,1/1/2008 8:35,1/1/2008 5:40,1/1/2008 7:40,120,3.147,I,26.742,I,NULL,0,24,2,24
MD08,1/1/2008 11:35,1/1/2008 8:40,1/1/2008 10:40,120,3.403,I,29.97,I,NULL,0,24,2,24
MD08,1/1/2008 14:35,1/1/2008 11:40,1/1/2008 13:40,120,4.586,I,25.25,I,NULL,0,24,2,24
MD08,1/1/2008 17:35,1/1/2008 14:40,1/1/2008 16:40,120,1.372,I,13.728,I,NULL,0,24,2,24
MD08,1/1/2008 20:35,1/1/2008 17:40,1/1/2008 19:40,120,3.337,I,16.002,I,NULL,0,24,2,24
MD08,1/1/2008 23:35,1/1/2008 20:40,1/1/2008 22:40,120,3.509,I,15.378,I,NULL,0,24,2,24
MD08,1/2/2008 2:35,1/1/2008 23:40,1/2/2008 1:40,120,6.232,I,15.955,I,NULL,0,24,2,24
MD08,1/2/2008 5:35,1/2/2008 2:40,1/2/2008 4:40,120,10.836,I,16.441,I,NULL,0,24,2,24
MD08,1/2/2008 8:35,1/2/2008 5:40,1/2/2008 7:40,120,13.046,I,13.166,I,NULL,0,24,2,24
MD08,1/2/2008 11:35,1/2/2008 8:40,1/2/2008 10:40,120,14.075,I,14.116,I,NULL,0,24,2,24
MD08,1/2/2008 14:35,1/2/2008 11:40,1/2/2008 13:40,120,12.919,I,10.574,I,NULL,0,24,2,24
MD08,1/2/2008 17:35,1/2/2008 14:40,1/2/2008 16:40,120,7.97,I,10.356,I,NULL,0,24,2,24
MD08,1/2/2008 20:35,1/2/2008 17:40,1/2/2008 19:40,120,11.031,I,10.472,I,NULL,0,24,2,24
MD08,1/2/2008 23:35,1/2/2008 20:40,1/2/2008 22:40,120,8.401,I,19.851,I,NULL,0,24,2,24
MD08,1/3/2008 2:35,1/2/2008 23:40,1/3/2008 1:40,120,5.947,I,25.81,I,NULL,0,24,2,24
MD08,1/3/2008 5:35,1/3/2008 2:40,1/3/2008 4:40,120,10.997,I,18.613,I,NULL,0,24,2,24
MD08,1/3/2008 8:35,1/3/2008 5:40,1/3/2008 7:40,120,6.001,I,14.094,I,NULL,0,24,2,24
MD08,1/3/2008 12:15,1/3/2008 9:20,1/3/2008 11:20,120,10.195,V,16.911,V,1.608,15,24,2,24
MD08,1/3/2008 15:15,1/3/2008 12:20,1/3/2008 14:20,120,17.494,V,19.423,V,1.675863,22,24,2,24
MD08,1/3/2008 18:15,1/3/2008 15:20,1/3/2008 17:20,120,17.364,V,26.863,V,1.69659,22,24,2,24
MD08,1/3/2008 21:15,1/3/2008 18:20,1/3/2008 20:20,120,13.187,V,16.082,V,1.644818,22,24,2,24
MD08,1/4/2008 0:15,1/3/2008 21:20,1/3/2008 23:20,120,16.711,V,27.706,V,1.600227,22,24,2,24
MD08,1/4/2008 3:15,1/4/2008 0:20,1/4/2008 2:20,120,9.529,V,12.208,V,1.54959,22,24,2,24
MD08,1/4/2008 6:15,1/4/2008 3:20,1/4/2008 5:20,120,1.742,V,45.719,V,1.419863,22,24,2,24
MD08,1/4/2008 9:15,1/4/2008 6:20,1/4/2008 8:20,120,5.455,V,30.791,V,1.396636,22,24,2,24
MD08,1/4/2008 12:15,1/4/2008 9:20,1/4/2008 11:20,120,4.577,V,31.828,V,1.388409,22,24,2,24
MD08,1/4/2008 15:15,1/4/2008 12:20,1/4/2008 14:20,120,5.39,V,45.406,V,1.358818,22,24,2,24
MD08,1/4/2008 18:15,1/4/2008 15:20,1/4/2008 17:20,120,8.035,V,46.998,V,1.406227,22,24,2,24
MD08,1/4/2008 21:15,1/4/2008 18:20,1/4/2008 20:20,120,4.227,V,36.578,V,1.356181,22,24,2,24
MD08,1/5/2008 0:15,1/4/2008 21:20,1/4/2008 23:20,120,3.635,V,44.822,V,1.348136,22,24,2,24
MD08,1/5/2008 3:15,1/5/2008 0:20,1/5/2008 2:20,120,4.132,V,39.656,V,1.3275,22,24,2,24
MD08,1/5/2008 6:15,1/5/2008 3:20,1/5/2008 5:20,120,4.579,V,46.052,V,1.298545,22,24,2,24
MD08,1/5/2008 9:15,1/5/2008 6:20,1/5/2008 8:20,120,5.593,V,48.239,V,1.344454,22,24,2,24
MD08,1/5/2008 12:15,1/5/2008 9:20,1/5/2008 11:20,120,4.616,V,40.676,V,1.377454,22,24,2,24
MD08,1/5/2008 15:15,1/5/2008 12:20,1/5/2008 14:20,120,4.241,V,24.837,V,1.421363,22,24,2,24
MD08,1/5/2008 18:15,1/5/2008 15:20,1/5/2008 17:20,120,2.615,V,19.595,V,1.419909,22,24,2,24
MD08,1/5/2008 21:55,1/5/2008 19:00,1/5/2008 21:00,120,2.438,V,15.084,V,1.524636,22,24,2,24
MD08,1/6/2008 0:55,1/5/2008 22:00,1/6/2008 0:00,120,1.402,V,15.452,V,1.507,22,24,2,24
MD08,1/6/2008 3:55,1/6/2008 1:00,1/6/2008 3:00,120,1.042,V,19.161,V,1.52659,22,24,2,24
MD08,1/6/2008 6:55,1/6/2008 4:00,1/6/2008 6:00,120,1.026,V,23.044,V,1.512681,22,24,2,24
MD08,1/6/2008 9:55,1/6/2008 7:00,1/6/2008 9:00,120,1.222,V,23.6,V,1.527772,22,24,2,24
MD08,1/6/2008 12:55,1/6/2008 10:00,1/6/2008 12:00,120,1.465,V,18.964,V,1.560227,22,24,2,24
MD08,1/6/2008 15:55,1/6/2008 13:00,1/6/2008 15:00,120,1.851,V,16.284,V,1.648045,22,24,2,24
MD08,1/6/2008 18:55,1/6/2008 16:00,1/6/2008 18:00,120,1.92,V,19.934,V,1.659318,22,24,2,24
MD08,1/6/2008 21:55,1/6/2008 19:00,1/6/2008 21:00,120,1.992,V,9.328,V,1.642318,22,24,2,24
MD08,1/7/2008 0:55,1/6/2008 22:00,1/7/2008 0:00,120,1.852,V,13.495,V,1.605272,22,24,2,24
MD08,1/7/2008 3:55,1/7/2008 1:00,1/7/2008 3:00,120,1.84,V,18.87,V,1.4965,22,24,2,24
MD08,1/7/2008 6:55,1/7/2008 4:00,1/7/2008 6:00,120,1.835,V,17.899,V,1.557363,22,24,2,24
MD08,1/7/2008 9:55,1/7/2008 7:00,1/7/2008 9:00,120,1.193,V,19.903,V,1.531772,22,24,2,24
MD08,1/7/2008 12:55,1/7/2008 10:00,1/7/2008 12:00,120,1.236,V,18.758,V,1.571772,22,24,2,24
MD08,1/7/2008 19:40,1/7/2008 15:25,1/7/2008 18:45,200,3.561,V,16.466,V,1.999964,28,40,0,32
MD08,1/7/2008 22:40,1/7/2008 19:45,1/7/2008 21:45,120,2.067,I,5.845,I,1.597318,22,24,2,24
MD08,1/8/2008 1:40,1/7/2008 22:45,1/8/2008 0:45,120,2.596,V,5.741,V,1.55209,22,24,2,24
MD08,1/8/2008 4:40,1/8/2008 1:45,1/8/2008 3:45,120,2.449,V,4.565,V,1.519227,22,24,2,24
MD08,1/8/2008 7:40,1/8/2008 4:45,1/8/2008 6:45,120,2.545,V,4.669,V,1.497409,22,24,2,24
MD08,1/8/2008 10:40,1/8/2008 7:45,1/8/2008 9:45,120,2.697,V,2.525,V,1.463272,22,24,2,24
MD08,1/8/2008 14:00,1/8/2008 10:45,1/8/2008 13:05,140,3.487,I,15.16,I,1.47856,25,28,2,27
MD08,1/8/2008 17:00,1/8/2008 14:05,1/8/2008 16:05,120,1.48,I,28.804,I,1.39959,22,24,2,24
MD08,1/8/2008 20:00,1/8/2008 17:05,1/8/2008 19:05,120,2.946,V,25.297,V,1.426272,22,24,2,24
MD08,1/8/2008 23:00,1/8/2008 20:05,1/8/2008 22:05,120,3.78,V,43.795,V,1.459954,22,24,2,24
MD08,1/9/2008 2:00,1/8/2008 23:05,1/9/2008 1:05,120,1.366,V,14.357,V,1.4935,22,24,2,24
MD08,1/9/2008 5:00,1/9/2008 2:05,1/9/2008 4:05,120,3.144,V,5.211,V,1.496045,22,24,2,24
MD08,1/9/2008 8:00,1/9/2008 5:05,1/9/2008 7:05,120,1.419,V,4.626,V,1.459863,22,24,2,24
MD08,1/9/2008 11:00,1/9/2008 8:05,1/9/2008 10:05,120,0.965,V,4.698,V,1.601818,22,24,2,24
MD08,1/9/2008 14:00,1/9/2008 11:05,1/9/2008 13:05,120,1.002,V,11.714,V,1.692636,22,24,2,24
