SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD99,11/7/2006 17:20,11/7/2006 15:25,11/7/2006 16:25,60,546.388,I,122.018,I,NULL,0,12,0,12
MD99,11/7/2006 19:20,11/7/2006 17:25,11/7/2006 18:25,60,307.502,I,11.892,I,NULL,0,12,2,12
MD99,11/7/2006 21:20,11/7/2006 19:25,11/7/2006 20:25,60,47.509,I,0,I,NULL,0,12,2,12
MD99,11/7/2006 23:20,11/7/2006 21:25,11/7/2006 22:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 1:20,11/7/2006 23:25,11/8/2006 0:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 3:20,11/8/2006 1:25,11/8/2006 2:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 5:20,11/8/2006 3:25,11/8/2006 4:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 7:20,11/8/2006 5:25,11/8/2006 6:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 9:20,11/8/2006 7:25,11/8/2006 8:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 11:20,11/8/2006 9:25,11/8/2006 10:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 13:20,11/8/2006 11:25,11/8/2006 12:25,60,0.46,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 15:20,11/8/2006 13:25,11/8/2006 14:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/8/2006 18:00,11/8/2006 16:05,11/8/2006 17:05,60,0,V,0,V,3.88,3,12,2,12
MD99,11/8/2006 20:00,11/8/2006 18:05,11/8/2006 19:05,60,0,V,0,V,4.0719,10,12,2,12
MD99,11/8/2006 22:00,11/8/2006 20:05,11/8/2006 21:05,60,0,V,1.793,V,4.3794,10,12,2,12
MD99,11/9/2006 0:00,11/8/2006 22:05,11/8/2006 23:05,60,0,V,0,V,3.525,10,12,2,12
MD99,11/9/2006 2:00,11/9/2006 0:05,11/9/2006 1:05,60,0,V,0,V,3.4828,10,12,2,12
MD99,11/9/2006 4:00,11/9/2006 2:05,11/9/2006 3:05,60,0,V,0,V,3.1335,10,12,2,12
MD99,11/9/2006 6:00,11/9/2006 4:05,11/9/2006 5:05,60,0,V,0,V,3.0546,10,12,2,12
MD99,11/9/2006 8:00,11/9/2006 6:05,11/9/2006 7:05,60,0,V,0,V,3.5234,10,12,2,12
MD99,11/9/2006 10:00,11/9/2006 8:05,11/9/2006 9:05,60,0,V,0,V,3.3121,10,12,2,12
MD99,11/9/2006 12:00,11/9/2006 10:05,11/9/2006 11:05,60,0,V,2.444,V,2.9904,10,12,2,12
MD99,11/9/2006 14:00,11/9/2006 12:05,11/9/2006 13:05,60,0,V,4.349,V,3.4813,10,12,2,12
MD99,11/9/2006 16:00,11/9/2006 14:05,11/9/2006 15:05,60,0,V,6.637,V,3.2604,10,12,2,12
MD99,11/9/2006 18:40,11/9/2006 16:45,11/9/2006 17:45,60,0.813,V,1.051,V,3.8,10,12,2,12
MD99,11/9/2006 20:40,11/9/2006 18:45,11/9/2006 19:45,60,0.734,V,0,V,3.7647,10,12,2,12
MD99,11/9/2006 22:40,11/9/2006 20:45,11/9/2006 21:45,60,0,V,0,V,3.9345,10,12,2,12
MD99,11/10/2006 0:40,11/9/2006 22:45,11/9/2006 23:45,60,0,V,0,V,3.9031,10,12,2,12
MD99,11/10/2006 2:40,11/10/2006 0:45,11/10/2006 1:45,60,0,V,0,V,3.9706,10,12,2,12
MD99,11/10/2006 4:40,11/10/2006 2:45,11/10/2006 3:45,60,0,V,0,V,4.1537,10,12,2,12
MD99,11/10/2006 6:40,11/10/2006 4:45,11/10/2006 5:45,60,0.765,V,0,V,4.1999,10,12,2,12
MD99,11/10/2006 8:40,11/10/2006 6:45,11/10/2006 7:45,60,0,V,0,V,3.9916,10,12,2,12
MD99,11/10/2006 10:40,11/10/2006 8:45,11/10/2006 9:45,60,1.084,V,0,V,4.955,10,12,2,12
MD99,11/10/2006 12:40,11/10/2006 10:45,11/10/2006 11:45,60,6.981,V,1.796,V,3.6224,10,12,2,12
MD99,11/10/2006 14:40,11/10/2006 12:45,11/10/2006 13:45,60,7.74,V,3.348,V,3.4863,10,12,2,12
MD99,11/10/2006 16:40,11/10/2006 14:45,11/10/2006 15:45,60,6.012,V,0,V,3.533,10,12,2,12
MD99,11/10/2006 19:20,11/10/2006 17:25,11/10/2006 18:25,60,4.224,V,0,V,3.8972,5,12,2,12
MD99,11/10/2006 21:20,11/10/2006 19:25,11/10/2006 20:25,60,4.282,V,0,V,4.1264,5,12,2,12
MD99,11/10/2006 23:20,11/10/2006 21:25,11/10/2006 22:25,60,2.987,V,0,V,3.9198,5,12,2,12
MD99,11/11/2006 1:20,11/10/2006 23:25,11/11/2006 0:25,60,3.417,V,0,V,3.4336,5,12,2,12
MD99,11/11/2006 3:20,11/11/2006 1:25,11/11/2006 2:25,60,4.154,V,0,V,3.5172,5,12,2,12
MD99,11/11/2006 5:20,11/11/2006 3:25,11/11/2006 4:25,60,2.041,V,0,V,3.505,5,12,2,12
MD99,11/11/2006 7:20,11/11/2006 5:25,11/11/2006 6:25,60,3.303,V,0,V,3.3368,5,12,2,12
MD99,11/11/2006 9:20,11/11/2006 7:25,11/11/2006 8:25,60,2.614,V,0,V,3.1186,5,12,2,12
MD99,11/11/2006 11:20,11/11/2006 9:25,11/11/2006 10:25,60,6.459,V,1.579,V,3.292,5,12,2,12
MD99,11/11/2006 13:20,11/11/2006 11:25,11/11/2006 12:25,60,6.293,V,7.584,V,2.7784,5,12,2,12
MD99,11/11/2006 15:20,11/11/2006 13:25,11/11/2006 14:25,60,4.871,V,10.798,V,2.8778,5,12,2,12
MD99,11/11/2006 17:20,11/11/2006 15:25,11/11/2006 16:25,60,2.271,V,6.288,V,2.8756,5,12,2,12
MD99,11/11/2006 20:00,11/11/2006 18:05,11/11/2006 19:05,60,2.304,I,0,I,NULL,0,12,2,12
MD99,11/11/2006 22:00,11/11/2006 20:05,11/11/2006 21:05,60,2.238,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 0:00,11/11/2006 22:05,11/11/2006 23:05,60,1.182,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 2:00,11/12/2006 0:05,11/12/2006 1:05,60,4.009,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 4:00,11/12/2006 2:05,11/12/2006 3:05,60,-5.538,I,-5.538,I,NULL,0,12,2,12
MD99,11/12/2006 6:00,11/12/2006 4:05,11/12/2006 5:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 8:00,11/12/2006 6:05,11/12/2006 7:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 10:00,11/12/2006 8:05,11/12/2006 9:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 12:00,11/12/2006 10:05,11/12/2006 11:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 14:00,11/12/2006 12:05,11/12/2006 13:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 16:00,11/12/2006 14:05,11/12/2006 15:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 18:10,11/12/2006 16:15,11/12/2006 17:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/12/2006 20:10,11/12/2006 18:15,11/12/2006 19:15,60,0,I,0.771,I,NULL,0,12,2,12
MD99,11/12/2006 22:50,11/12/2006 20:55,11/12/2006 21:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 0:50,11/12/2006 22:55,11/12/2006 23:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 2:50,11/13/2006 0:55,11/13/2006 1:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 4:50,11/13/2006 2:55,11/13/2006 3:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 6:50,11/13/2006 4:55,11/13/2006 5:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 8:50,11/13/2006 6:55,11/13/2006 7:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 10:50,11/13/2006 8:55,11/13/2006 9:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/13/2006 12:50,11/13/2006 10:55,11/13/2006 11:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 1:30,11/14/2006 0:00,11/14/2006 0:35,35,0.738,I,0,I,NULL,0,7,0,7
MD99,11/14/2006 3:30,11/14/2006 1:35,11/14/2006 2:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 5:30,11/14/2006 3:35,11/14/2006 4:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 7:30,11/14/2006 5:35,11/14/2006 6:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 9:30,11/14/2006 7:35,11/14/2006 8:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 11:30,11/14/2006 9:35,11/14/2006 10:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 13:30,11/14/2006 11:35,11/14/2006 12:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 15:30,11/14/2006 13:35,11/14/2006 14:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 17:30,11/14/2006 15:35,11/14/2006 16:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 19:30,11/14/2006 17:35,11/14/2006 18:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/14/2006 21:30,11/14/2006 19:35,11/14/2006 20:35,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 0:10,11/14/2006 22:15,11/14/2006 23:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 2:10,11/15/2006 0:15,11/15/2006 1:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 4:10,11/15/2006 2:15,11/15/2006 3:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 6:10,11/15/2006 4:15,11/15/2006 5:15,60,0.961,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 8:10,11/15/2006 6:15,11/15/2006 7:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 10:10,11/15/2006 8:15,11/15/2006 9:15,60,9.751,I,3.077,I,NULL,0,12,2,12
MD99,11/15/2006 12:10,11/15/2006 10:15,11/15/2006 11:15,60,11.642,I,7.983,I,NULL,0,12,2,12
MD99,11/15/2006 14:10,11/15/2006 12:15,11/15/2006 13:15,60,4.563,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 16:10,11/15/2006 14:15,11/15/2006 15:15,60,2.852,I,3.371,I,NULL,0,12,2,12
MD99,11/15/2006 18:10,11/15/2006 16:15,11/15/2006 17:15,60,1.753,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 20:10,11/15/2006 18:15,11/15/2006 19:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/15/2006 22:10,11/15/2006 20:15,11/15/2006 21:15,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 0:50,11/15/2006 22:55,11/15/2006 23:55,60,1.65,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 2:50,11/16/2006 0:55,11/16/2006 1:55,60,2.308,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 4:50,11/16/2006 2:55,11/16/2006 3:55,60,1.554,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 6:50,11/16/2006 4:55,11/16/2006 5:55,60,-22.911,I,-22.911,I,NULL,0,12,2,12
MD99,11/16/2006 8:50,11/16/2006 6:55,11/16/2006 7:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 10:50,11/16/2006 8:55,11/16/2006 9:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 12:50,11/16/2006 10:55,11/16/2006 11:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 16:05,11/16/2006 12:55,11/16/2006 13:55,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 18:00,11/16/2006 16:05,11/16/2006 17:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 20:00,11/16/2006 18:05,11/16/2006 19:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/16/2006 22:00,11/16/2006 20:05,11/16/2006 21:05,60,2.711,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 0:00,11/16/2006 22:05,11/16/2006 23:05,60,2.758,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 2:00,11/17/2006 0:05,11/17/2006 1:05,60,1.92,I,0.439,I,NULL,0,12,2,12
MD99,11/17/2006 4:00,11/17/2006 2:05,11/17/2006 3:05,60,1.387,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 6:00,11/17/2006 4:05,11/17/2006 5:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 8:00,11/17/2006 6:05,11/17/2006 7:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 10:00,11/17/2006 8:05,11/17/2006 9:05,60,1.472,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 12:00,11/17/2006 10:05,11/17/2006 11:05,60,0,I,2.275,I,NULL,0,12,2,12
MD99,11/17/2006 14:00,11/17/2006 12:05,11/17/2006 13:05,60,0,I,2.732,I,NULL,0,12,2,12
MD99,11/17/2006 16:00,11/17/2006 14:05,11/17/2006 15:05,60,0.383,I,1.572,I,NULL,0,12,2,12
MD99,11/17/2006 18:40,11/17/2006 16:45,11/17/2006 17:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 20:40,11/17/2006 18:45,11/17/2006 19:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/17/2006 22:40,11/17/2006 20:45,11/17/2006 21:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 0:40,11/17/2006 22:45,11/17/2006 23:45,60,0.654,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 2:40,11/18/2006 0:45,11/18/2006 1:45,60,0.363,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 4:40,11/18/2006 2:45,11/18/2006 3:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 6:40,11/18/2006 4:45,11/18/2006 5:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 8:40,11/18/2006 6:45,11/18/2006 7:45,60,0,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 10:40,11/18/2006 8:45,11/18/2006 9:45,60,0.857,I,0.501,I,NULL,0,12,2,12
MD99,11/18/2006 12:40,11/18/2006 10:45,11/18/2006 11:45,60,1.908,I,1.633,I,NULL,0,12,2,12
MD99,11/18/2006 14:40,11/18/2006 12:45,11/18/2006 13:45,60,2.667,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 16:40,11/18/2006 14:45,11/18/2006 15:45,60,2.607,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 19:20,11/18/2006 17:25,11/18/2006 18:25,60,3.318,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 21:20,11/18/2006 19:25,11/18/2006 20:25,60,2.729,I,0,I,NULL,0,12,2,12
MD99,11/18/2006 23:20,11/18/2006 21:25,11/18/2006 22:25,60,1.808,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 1:20,11/18/2006 23:25,11/19/2006 0:25,60,1.444,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 3:20,11/19/2006 1:25,11/19/2006 2:25,60,1.422,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 5:20,11/19/2006 3:25,11/19/2006 4:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 7:20,11/19/2006 5:25,11/19/2006 6:25,60,0,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 9:20,11/19/2006 7:25,11/19/2006 8:25,60,1.711,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 11:20,11/19/2006 9:25,11/19/2006 10:25,60,2.49,I,1.013,I,NULL,0,12,2,12
MD99,11/19/2006 13:20,11/19/2006 11:25,11/19/2006 12:25,60,3.022,I,1.227,I,NULL,0,12,2,12
MD99,11/19/2006 15:20,11/19/2006 13:25,11/19/2006 14:25,60,3.757,I,-0.186,I,NULL,0,12,2,12
MD99,11/19/2006 17:20,11/19/2006 15:25,11/19/2006 16:25,60,2.791,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 20:00,11/19/2006 18:05,11/19/2006 19:05,60,5.369,I,0,I,NULL,0,12,2,12
MD99,11/19/2006 22:00,11/19/2006 20:05,11/19/2006 21:05,60,2.996,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 0:00,11/19/2006 22:05,11/19/2006 23:05,60,2.73,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 2:00,11/20/2006 0:05,11/20/2006 1:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 4:00,11/20/2006 2:05,11/20/2006 3:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 6:00,11/20/2006 4:05,11/20/2006 5:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 8:00,11/20/2006 6:05,11/20/2006 7:05,60,0,I,0,I,NULL,0,12,2,12
MD99,11/20/2006 10:00,11/20/2006 8:05,11/20/2006 9:05,60,2.758,I,4.953,I,NULL,0,12,2,12
MD99,11/24/2006 10:40,NULL,NULL,NULL,0,I,0,I,NULL,0,NULL,0,0
MD99,11/24/2006 13:55,11/24/2006 10:45,11/24/2006 13:00,135,18.889,I,23.585,I,NULL,0,27,2,15
MD99,11/24/2006 15:55,11/24/2006 14:00,11/24/2006 15:00,60,3.32,I,14.502,I,NULL,0,12,2,12
MD99,11/24/2006 17:55,11/24/2006 16:00,11/24/2006 17:00,60,0,I,9.647,I,NULL,0,12,2,12
MD99,11/24/2006 19:55,11/24/2006 18:00,11/24/2006 19:00,60,3.891,I,3.084,I,NULL,0,12,2,12
MD99,11/24/2006 21:55,11/24/2006 20:00,11/24/2006 21:00,60,2.071,I,2.354,I,NULL,0,12,2,12
MD99,11/24/2006 23:55,11/24/2006 22:00,11/24/2006 23:00,60,2.738,I,1.677,I,NULL,0,12,2,12
MD99,11/26/2006 0:35,NULL,NULL,NULL,0,I,0,I,NULL,0,NULL,0,0
MD99,11/26/2006 2:35,11/26/2006 0:40,11/26/2006 1:40,60,4.712,I,0,I,NULL,0,12,2,12
MD99,11/26/2006 4:35,11/26/2006 2:40,11/26/2006 3:40,60,3.529,I,0,I,NULL,0,12,2,12
MD99,11/26/2006 6:35,11/26/2006 4:40,11/26/2006 5:40,60,3.257,I,0,I,NULL,0,12,2,12
MD99,11/26/2006 8:35,11/26/2006 6:40,11/26/2006 7:40,60,4.118,I,0,I,NULL,0,12,2,12
MD99,11/26/2006 10:35,11/26/2006 8:40,11/26/2006 9:40,60,3.677,I,0.83,I,NULL,0,12,2,12
MD99,11/26/2006 12:35,11/26/2006 10:40,11/26/2006 11:40,60,11.701,I,2.904,I,NULL,0,12,2,12
MD99,11/26/2006 15:15,11/26/2006 13:20,11/26/2006 14:20,60,9.749,I,5.205,I,NULL,0,12,2,12
MD99,11/26/2006 17:15,11/26/2006 15:20,11/26/2006 16:20,60,7.362,I,4.025,I,NULL,0,12,2,12
MD99,11/26/2006 19:15,11/26/2006 17:20,11/26/2006 18:20,60,5.61,I,1.311,I,NULL,0,12,2,12
MD99,11/26/2006 21:15,11/26/2006 19:20,11/26/2006 20:20,60,5.494,I,0.687,I,NULL,0,12,2,12
MD99,11/26/2006 23:15,11/26/2006 21:20,11/26/2006 22:20,60,4.515,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 1:15,11/26/2006 23:20,11/27/2006 0:20,60,4.388,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 3:15,11/27/2006 1:20,11/27/2006 2:20,60,4.191,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 5:15,11/27/2006 3:20,11/27/2006 4:20,60,3.738,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 7:15,11/27/2006 5:20,11/27/2006 6:20,60,2.525,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 9:15,11/27/2006 7:20,11/27/2006 8:20,60,5.334,I,0,I,NULL,0,12,2,12
MD99,11/27/2006 11:15,11/27/2006 9:20,11/27/2006 10:20,60,16.859,I,3.098,I,NULL,0,12,2,12
MD99,11/30/2006 15:15,11/30/2006 13:45,11/30/2006 14:20,35,1.404,I,6.008,I,NULL,0,7,0,7
MD99,11/30/2006 17:55,11/30/2006 16:00,11/30/2006 17:00,60,1.331,I,3.088,I,NULL,0,12,2,12
MD99,11/30/2006 19:55,11/30/2006 18:00,11/30/2006 19:00,60,0,I,2.935,I,NULL,0,12,2,12
MD99,11/30/2006 21:55,11/30/2006 20:00,11/30/2006 21:00,60,1.629,I,4.605,I,NULL,0,12,2,12
MD99,11/30/2006 23:55,11/30/2006 22:00,11/30/2006 23:00,60,1.456,I,5.104,I,NULL,0,12,2,12
MD99,12/1/2006 1:55,12/1/2006 0:00,12/1/2006 1:00,60,0.65,I,1.809,I,NULL,0,12,2,12
MD99,12/1/2006 3:55,12/1/2006 2:00,12/1/2006 3:00,60,0,I,1.969,I,NULL,0,12,2,12
MD99,12/1/2006 5:55,12/1/2006 4:00,12/1/2006 5:00,60,0,I,0,I,NULL,0,12,2,12
MD99,12/1/2006 7:55,12/1/2006 6:00,12/1/2006 7:00,60,0,I,0,I,NULL,0,12,2,12
MD99,12/1/2006 9:55,12/1/2006 8:00,12/1/2006 9:00,60,0,I,1.777,I,NULL,0,12,2,12
MD99,12/1/2006 11:55,12/1/2006 10:00,12/1/2006 11:00,60,-1.188,I,0.347,I,NULL,0,12,2,12
MD99,12/1/2006 13:40,12/1/2006 12:00,12/1/2006 13:00,60,0,I,NULL,NULL,NULL,0,12,2,12
MD99,12/1/2006 19:40,12/1/2006 13:40,12/1/2006 18:45,305,3.235,I,7.256,I,NULL,0,61,2,31
MD99,12/1/2006 21:40,12/1/2006 19:45,12/1/2006 20:45,60,0,I,7.939,I,NULL,0,12,2,12
MD99,12/1/2006 23:40,12/1/2006 21:45,12/1/2006 22:45,60,0,I,2.005,I,NULL,0,12,2,12
MD99,12/2/2006 1:40,12/1/2006 23:45,12/2/2006 0:45,60,1.086,I,4.736,I,NULL,0,12,2,12
MD99,12/2/2006 3:40,12/2/2006 1:45,12/2/2006 2:45,60,0,I,0,I,NULL,0,12,2,12
MD99,12/2/2006 5:40,12/2/2006 3:45,12/2/2006 4:45,60,0,I,1.654,I,NULL,0,12,2,12
MD99,12/2/2006 7:40,12/2/2006 5:45,12/2/2006 6:45,60,0.981,I,0,I,NULL,0,12,2,12
MD99,12/2/2006 9:40,12/2/2006 7:45,12/2/2006 8:45,60,0,I,1.247,I,NULL,0,12,2,12
MD99,12/2/2006 11:40,12/2/2006 9:45,12/2/2006 10:45,60,1.357,I,9.61,I,NULL,0,12,2,12
MD99,12/2/2006 13:40,12/2/2006 11:45,12/2/2006 12:45,60,1.54,I,4.136,I,NULL,0,12,2,12
MD99,12/2/2006 15:40,12/2/2006 13:45,12/2/2006 14:45,60,2.341,I,4.803,I,NULL,0,12,2,12
MD99,12/2/2006 17:40,12/2/2006 15:45,12/2/2006 16:45,60,2.865,I,3.628,I,NULL,0,12,2,12
MD99,12/2/2006 20:20,12/2/2006 18:25,12/2/2006 19:25,60,2.654,I,2.093,I,NULL,0,12,2,12
MD99,12/2/2006 22:20,12/2/2006 20:25,12/2/2006 21:25,60,6.159,I,0,I,NULL,0,12,2,12
