SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD96,3/2/2008 21:00,3/2/2008 19:05,3/2/2008 20:05,60,10.47,I,14.176,I,NULL,0,12,2,12
MD96,3/2/2008 23:00,3/2/2008 21:05,3/2/2008 22:05,60,12.585,I,7.82,I,NULL,0,12,2,12
MD96,3/3/2008 1:00,3/2/2008 23:05,3/3/2008 0:05,60,12.811,I,5.143,I,NULL,0,12,2,12
MD96,3/3/2008 3:00,3/3/2008 1:05,3/3/2008 2:05,60,12.398,I,3.446,I,NULL,0,12,2,12
MD96,3/3/2008 5:00,3/3/2008 3:05,3/3/2008 4:05,60,11.517,I,3.531,I,NULL,0,12,2,12
MD96,3/3/2008 7:00,3/3/2008 5:05,3/3/2008 6:05,60,10.631,I,2.371,I,NULL,0,12,2,12
MD96,3/3/2008 9:00,3/3/2008 7:05,3/3/2008 8:05,60,11.729,I,5.911,I,NULL,0,12,2,12
MD96,3/3/2008 11:00,3/3/2008 9:05,3/3/2008 10:05,60,16.074,I,23.533,I,NULL,0,12,2,12
MD96,3/3/2008 13:00,3/3/2008 11:05,3/3/2008 12:05,60,14.774,I,26.793,I,NULL,0,12,2,12
MD96,3/3/2008 15:00,3/3/2008 13:05,3/3/2008 14:05,60,14.122,I,41.975,I,NULL,0,12,2,12
MD96,3/3/2008 18:00,3/3/2008 16:05,3/3/2008 17:05,60,12.569,I,19.217,I,NULL,0,12,2,12
MD96,3/3/2008 20:00,3/3/2008 18:05,3/3/2008 19:05,60,8.055,I,9.02,I,NULL,0,12,2,12
MD96,3/3/2008 22:00,3/3/2008 20:05,3/3/2008 21:05,60,7.394,I,15.116,I,NULL,0,12,2,12
MD96,3/4/2008 0:00,3/3/2008 22:05,3/3/2008 23:05,60,7.185,I,22.996,I,NULL,0,12,2,12
MD96,3/4/2008 2:00,3/4/2008 0:05,3/4/2008 1:05,60,5.684,I,5.812,I,NULL,0,12,2,12
MD96,3/4/2008 4:00,3/4/2008 2:05,3/4/2008 3:05,60,2.69,I,3.131,I,NULL,0,12,2,12
MD96,3/4/2008 6:00,3/4/2008 4:05,3/4/2008 5:05,60,4.054,I,3.159,I,NULL,0,12,2,12
MD96,3/4/2008 8:00,3/4/2008 6:05,3/4/2008 7:05,60,13.364,I,2.584,I,NULL,0,12,2,12
MD96,3/4/2008 10:00,3/4/2008 8:05,3/4/2008 9:05,60,-27.85,I,-26.952,I,NULL,0,12,2,12
MD96,3/4/2008 12:00,3/4/2008 10:05,3/4/2008 11:05,60,4.247,I,7.739,I,NULL,0,12,2,12
MD96,3/4/2008 14:00,3/4/2008 12:05,3/4/2008 13:05,60,4.037,I,6.846,I,NULL,0,12,2,12
MD96,3/4/2008 16:00,3/4/2008 14:05,3/4/2008 15:05,60,5.774,I,28.265,I,NULL,0,12,2,12
MD96,3/4/2008 19:00,3/4/2008 17:05,3/4/2008 18:05,60,4.064,I,5.214,I,NULL,0,12,2,12
MD96,3/4/2008 21:00,3/4/2008 19:05,3/4/2008 20:05,60,3.383,I,3.097,I,NULL,0,12,2,12
MD96,3/4/2008 23:00,3/4/2008 21:05,3/4/2008 22:05,60,7.764,I,2.677,I,NULL,0,12,2,12
MD96,3/5/2008 1:00,3/4/2008 23:05,3/5/2008 0:05,60,0.88,I,0.954,I,NULL,0,12,2,12
MD96,3/5/2008 3:00,3/5/2008 1:05,3/5/2008 2:05,60,1.414,I,2.291,I,NULL,0,12,2,12
MD96,3/5/2008 5:00,3/5/2008 3:05,3/5/2008 4:05,60,2.557,I,1.547,I,NULL,0,12,2,12
MD96,3/5/2008 7:00,3/5/2008 5:05,3/5/2008 6:05,60,2.432,I,3.336,I,NULL,0,12,2,12
MD96,3/5/2008 9:00,3/5/2008 7:05,3/5/2008 8:05,60,1.659,I,5.521,I,NULL,0,12,2,12
MD96,3/5/2008 11:00,3/5/2008 9:05,3/5/2008 10:05,60,1.283,I,4.605,I,NULL,0,12,2,12
MD96,3/5/2008 13:00,3/5/2008 11:05,3/5/2008 12:05,60,1.736,I,9.832,I,NULL,0,12,2,12
MD96,3/5/2008 15:00,3/5/2008 13:05,3/5/2008 14:05,60,2.216,I,7.637,I,NULL,0,12,2,12
MD96,3/5/2008 17:00,3/5/2008 15:05,3/5/2008 16:05,60,2.769,I,19.732,I,NULL,0,12,2,12
MD96,3/5/2008 20:00,3/5/2008 18:05,3/5/2008 19:05,60,3.455,I,8.629,I,NULL,0,12,2,12
MD96,3/5/2008 22:00,3/5/2008 20:05,3/5/2008 21:05,60,3.849,I,9.919,I,NULL,0,12,2,12
MD96,3/6/2008 0:00,3/5/2008 22:05,3/5/2008 23:05,60,3.516,I,6.453,I,NULL,0,12,2,12
MD96,3/6/2008 2:00,3/6/2008 0:05,3/6/2008 1:05,60,2.981,I,5.002,I,NULL,0,12,2,12
MD96,3/6/2008 4:00,3/6/2008 2:05,3/6/2008 3:05,60,3.387,I,2.609,I,NULL,0,12,2,12
MD96,3/6/2008 6:00,3/6/2008 4:05,3/6/2008 5:05,60,2.842,I,1.363,I,NULL,0,12,2,12
MD96,3/6/2008 8:00,3/6/2008 6:05,3/6/2008 7:05,60,7.708,I,1.863,I,NULL,0,12,2,12
MD96,3/6/2008 10:00,3/6/2008 8:05,3/6/2008 9:05,60,17.684,I,26.796,I,NULL,0,12,2,12
MD96,3/6/2008 12:00,3/6/2008 10:05,3/6/2008 11:05,60,14.754,I,57.462,I,NULL,0,12,2,12
MD96,3/7/2008 0:00,3/6/2008 20:05,3/6/2008 23:05,180,6.301,I,3.753,I,NULL,0,36,0,24
MD96,3/7/2008 2:00,3/7/2008 0:05,3/7/2008 1:05,60,8.836,I,2.626,I,NULL,0,12,2,12
MD96,3/7/2008 4:00,3/7/2008 2:05,3/7/2008 3:05,60,9.436,I,0.443,I,NULL,0,12,2,12
MD96,3/7/2008 6:00,3/7/2008 4:05,3/7/2008 5:05,60,30.098,I,3.906,I,NULL,0,12,2,12
MD96,3/7/2008 8:00,3/7/2008 6:05,3/7/2008 7:05,60,227.14,I,41.808,I,NULL,0,12,2,12
MD96,3/7/2008 10:00,3/7/2008 8:05,3/7/2008 9:05,60,183.039,I,115.206,I,NULL,0,12,2,12
MD96,3/7/2008 12:00,3/7/2008 10:05,3/7/2008 11:05,60,28.668,I,31.139,I,NULL,0,12,2,12
