SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
NJ54,1/29/2004 15:15,1/29/2004 13:20,1/29/2004 14:20,60,1513.96,I,496.728,I,NULL,0,12,0,12
NJ54,1/29/2004 17:15,1/29/2004 15:20,1/29/2004 16:20,60,36.365,I,39.658,I,NULL,0,12,2,12
NJ54,1/29/2004 19:15,1/29/2004 17:20,1/29/2004 18:20,60,37.343,I,51.931,I,NULL,0,12,2,12
NJ54,1/29/2004 21:15,1/29/2004 19:20,1/29/2004 20:20,60,34.507,I,51.855,I,NULL,0,12,2,12
NJ54,1/29/2004 23:15,1/29/2004 21:20,1/29/2004 22:20,60,20.481,I,29.078,I,NULL,0,12,2,12
NJ54,1/30/2004 1:15,1/29/2004 23:20,1/30/2004 0:20,60,13.135,I,24.241,I,NULL,0,12,2,12
NJ54,1/30/2004 3:15,1/30/2004 1:20,1/30/2004 2:20,60,19.623,I,22.385,I,NULL,0,12,2,12
NJ54,1/30/2004 5:15,1/30/2004 3:20,1/30/2004 4:20,60,15.783,I,21.551,I,NULL,0,12,2,12
NJ54,1/30/2004 7:15,1/30/2004 5:20,1/30/2004 6:20,60,13.006,I,15.419,I,NULL,0,12,2,12
NJ54,1/30/2004 9:15,1/30/2004 7:20,1/30/2004 8:20,60,18.122,I,14.064,I,NULL,0,12,2,12
NJ54,1/30/2004 11:15,1/30/2004 9:20,1/30/2004 10:20,60,24.168,I,25.452,I,NULL,0,12,2,12
NJ54,1/30/2004 13:15,1/30/2004 11:20,1/30/2004 12:20,60,20.881,I,21.198,I,NULL,0,12,2,12
NJ54,1/30/2004 15:55,1/30/2004 14:00,1/30/2004 15:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/30/2004 17:55,1/30/2004 16:00,1/30/2004 17:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/30/2004 19:55,1/30/2004 18:00,1/30/2004 19:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/30/2004 21:55,1/30/2004 20:00,1/30/2004 21:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/30/2004 23:55,1/30/2004 22:00,1/30/2004 23:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 1:55,1/31/2004 0:00,1/31/2004 1:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 3:55,1/31/2004 2:00,1/31/2004 3:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 5:55,1/31/2004 4:00,1/31/2004 5:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 7:55,1/31/2004 6:00,1/31/2004 7:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 9:55,1/31/2004 8:00,1/31/2004 9:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 11:55,1/31/2004 10:00,1/31/2004 11:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 13:55,1/31/2004 12:00,1/31/2004 13:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 16:35,1/31/2004 14:40,1/31/2004 15:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 18:35,1/31/2004 16:40,1/31/2004 17:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 20:35,1/31/2004 18:40,1/31/2004 19:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,1/31/2004 22:35,1/31/2004 20:40,1/31/2004 21:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 0:35,1/31/2004 22:40,1/31/2004 23:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 2:35,2/1/2004 0:40,2/1/2004 1:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 4:35,2/1/2004 2:40,2/1/2004 3:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 6:35,2/1/2004 4:40,2/1/2004 5:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 8:35,2/1/2004 6:40,2/1/2004 7:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 10:35,2/1/2004 8:40,2/1/2004 9:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 12:35,2/1/2004 10:40,2/1/2004 11:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 14:35,2/1/2004 12:40,2/1/2004 13:40,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 17:15,2/1/2004 15:20,2/1/2004 16:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 19:15,2/1/2004 17:20,2/1/2004 18:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 21:15,2/1/2004 19:20,2/1/2004 20:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/1/2004 23:15,2/1/2004 21:20,2/1/2004 22:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 1:15,2/1/2004 23:20,2/2/2004 0:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 3:15,2/2/2004 1:20,2/2/2004 2:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 5:15,2/2/2004 3:20,2/2/2004 4:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 7:15,2/2/2004 5:20,2/2/2004 6:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 9:15,2/2/2004 7:20,2/2/2004 8:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 11:15,2/2/2004 9:20,2/2/2004 10:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 13:15,2/2/2004 11:20,2/2/2004 12:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 15:15,2/2/2004 13:20,2/2/2004 14:20,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 17:55,2/2/2004 16:00,2/2/2004 17:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 19:55,2/2/2004 18:00,2/2/2004 19:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 21:55,2/2/2004 20:00,2/2/2004 21:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/2/2004 23:55,2/2/2004 22:00,2/2/2004 23:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 1:55,2/3/2004 0:00,2/3/2004 1:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 3:55,2/3/2004 2:00,2/3/2004 3:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 5:55,2/3/2004 4:00,2/3/2004 5:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 7:55,2/3/2004 6:00,2/3/2004 7:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 9:55,2/3/2004 8:00,2/3/2004 9:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 11:55,2/3/2004 10:00,2/3/2004 11:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 13:55,2/3/2004 12:00,2/3/2004 13:00,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 18:10,2/3/2004 14:00,2/3/2004 17:15,195,0,I,0,I,NULL,0,39,2,15
NJ54,2/3/2004 20:10,2/3/2004 18:15,2/3/2004 19:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/3/2004 22:10,2/3/2004 20:15,2/3/2004 21:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 0:10,2/3/2004 22:15,2/3/2004 23:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 2:10,2/4/2004 0:15,2/4/2004 1:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 4:10,2/4/2004 2:15,2/4/2004 3:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 6:10,2/4/2004 4:15,2/4/2004 5:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 8:10,2/4/2004 6:15,2/4/2004 7:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 10:10,2/4/2004 8:15,2/4/2004 9:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 12:10,2/4/2004 10:15,2/4/2004 11:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 14:10,2/4/2004 12:15,2/4/2004 13:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 16:10,2/4/2004 14:15,2/4/2004 15:15,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 18:50,2/4/2004 16:55,2/4/2004 17:55,60,0,I,0,I,NULL,0,12,2,12
NJ54,2/4/2004 20:50,2/4/2004 18:55,2/4/2004 19:55,60,0,I,0,I,NULL,0,12,2,12
