SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD98,1/29/2007 16:00,1/29/2007 14:05,1/29/2007 15:05,60,6.779,I,7.12,I,1.1863,10,12,2,12
MD98,1/29/2007 18:00,1/29/2007 16:05,1/29/2007 17:05,60,7.288,V,5.51,V,1.177,10,12,2,12
MD98,1/29/2007 20:00,1/29/2007 18:05,1/29/2007 19:05,60,6.617,V,4.901,V,1.1662,10,12,2,12
MD98,1/29/2007 22:55,1/29/2007 21:05,1/29/2007 22:00,55,8.384,I,3.081,I,1.541,9,11,2,11
MD98,1/30/2007 0:55,1/29/2007 23:00,1/30/2007 0:00,60,7.846,I,2.428,I,1.5235,10,12,2,12
MD98,1/30/2007 2:55,1/30/2007 1:00,1/30/2007 2:00,60,7.217,V,2.467,V,1.5336,10,12,2,12
MD98,1/30/2007 4:55,1/30/2007 3:00,1/30/2007 4:00,60,8.494,V,3.276,V,1.5877,10,12,2,12
MD98,1/30/2007 6:55,1/30/2007 5:00,1/30/2007 6:00,60,8.883,V,3.59,V,1.5797,10,12,2,12
MD98,1/30/2007 8:55,1/30/2007 7:00,1/30/2007 8:00,60,11.295,V,5.228,V,1.5784,10,12,2,12
MD98,1/30/2007 10:55,1/30/2007 9:00,1/30/2007 10:00,60,14.01,V,3.781,V,1.5664,10,12,2,12
MD98,1/30/2007 12:55,1/30/2007 11:00,1/30/2007 12:00,60,10.214,V,6.296,V,1.5573,10,12,2,12
MD98,1/30/2007 14:55,1/30/2007 13:00,1/30/2007 14:00,60,12.987,V,5.211,V,1.571,10,12,2,12
MD98,1/30/2007 16:55,1/30/2007 15:00,1/30/2007 16:00,60,13.264,V,6.764,V,1.5395,10,12,2,12
MD98,1/30/2007 18:55,1/30/2007 17:00,1/30/2007 18:00,60,12.061,V,5.633,V,1.5501,10,12,2,12
MD98,1/30/2007 20:55,1/30/2007 19:00,1/30/2007 20:00,60,9.286,V,6.814,V,1.5667,10,12,2,12
MD98,1/31/2007 0:00,1/30/2007 21:00,1/30/2007 23:05,125,7.474,I,10.14,I,1.581909,11,25,2,13
MD98,1/31/2007 2:00,1/31/2007 0:05,1/31/2007 1:05,60,11.367,I,5.216,I,1.5755,10,12,2,12
MD98,1/31/2007 4:00,1/31/2007 2:05,1/31/2007 3:05,60,16.979,V,7.322,V,1.5986,10,12,2,12
MD98,1/31/2007 6:00,1/31/2007 4:05,1/31/2007 5:05,60,18.113,V,6.324,V,1.6021,10,12,2,12
MD98,1/31/2007 8:00,1/31/2007 6:05,1/31/2007 7:05,60,16.863,V,4.802,V,1.6066,10,12,2,12
MD98,1/31/2007 10:00,1/31/2007 8:05,1/31/2007 9:05,60,13.674,V,6.16,V,1.6058,10,12,2,12
MD98,1/31/2007 12:00,1/31/2007 10:05,1/31/2007 11:05,60,15.54,V,4.64,V,1.6364,10,12,2,12
MD98,1/31/2007 14:00,1/31/2007 12:05,1/31/2007 13:05,60,15.003,V,3.182,V,1.637,10,12,2,12
MD98,1/31/2007 16:00,1/31/2007 14:05,1/31/2007 15:05,60,19.885,V,7.254,V,1.6629,10,12,2,12
MD98,1/31/2007 18:00,1/31/2007 16:05,1/31/2007 17:05,60,12.401,V,6.633,V,1.6301,10,12,2,12
MD98,1/31/2007 20:00,1/31/2007 18:05,1/31/2007 19:05,60,11.612,V,5.081,V,1.5745,10,12,2,12
MD98,1/31/2007 22:00,1/31/2007 20:05,1/31/2007 21:05,60,11.316,V,4.046,V,1.5491,10,12,2,12
MD98,2/2/2007 2:00,2/2/2007 0:05,2/2/2007 1:05,60,27.53,V,3.866,V,1.57925,12,12,0,12
MD98,2/2/2007 4:00,2/2/2007 2:05,2/2/2007 3:05,60,30.453,V,3.755,V,1.5757,10,12,2,12
MD98,2/2/2007 6:00,2/2/2007 4:05,2/2/2007 5:05,60,51.649,V,11.798,V,1.6577,10,12,2,12
MD98,2/2/2007 8:00,2/2/2007 6:05,2/2/2007 7:05,60,91.446,V,12.035,V,1.6881,10,12,2,12
MD98,2/2/2007 10:00,2/2/2007 8:05,2/2/2007 9:05,60,122.462,V,20.719,V,1.7719,10,12,2,12
