SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
NY43,12/18/2007 14:30,12/18/2007 11:35,12/18/2007 13:30,115,49.305,V,19.398,V,NULL,0,23,0,13
NY43,12/18/2007 17:30,12/18/2007 14:35,12/18/2007 16:35,120,19.687,I,2.587,I,NULL,0,24,2,24
NY43,12/18/2007 21:15,12/18/2007 17:35,12/18/2007 20:20,165,25.972,V,1.522,V,2.132304,23,33,2,25
NY43,12/19/2007 0:15,12/18/2007 21:20,12/18/2007 23:20,120,24.897,I,2.842,I,1.779409,22,24,2,24
NY43,12/19/2007 3:15,12/19/2007 0:20,12/19/2007 2:20,120,30.169,V,3.579,V,NULL,0,24,2,24
NY43,12/19/2007 6:15,12/19/2007 3:20,12/19/2007 5:20,120,29.426,V,2.568,V,NULL,0,24,2,24
NY43,12/19/2007 9:15,12/19/2007 6:20,12/19/2007 8:20,120,-38.625,I,-61.244,I,NULL,0,24,2,24
NY43,12/19/2007 12:15,12/19/2007 9:20,12/19/2007 11:20,120,31.849,V,4.567,V,NULL,0,24,2,24
NY43,12/19/2007 15:15,12/19/2007 12:20,12/19/2007 14:20,120,35.447,V,9.825,V,NULL,0,24,2,24
NY43,12/19/2007 18:15,12/19/2007 15:20,12/19/2007 17:20,120,25.883,V,8.444,V,NULL,0,24,2,24
NY43,12/19/2007 21:15,12/19/2007 18:20,12/19/2007 20:20,120,22.865,V,8.155,V,NULL,0,24,2,24
NY43,12/20/2007 0:15,12/19/2007 21:20,12/19/2007 23:20,120,24.369,V,6.349,V,NULL,0,24,2,24
NY43,12/20/2007 3:15,12/20/2007 0:20,12/20/2007 2:20,120,26.075,V,4.447,V,NULL,0,24,2,24
NY43,12/20/2007 6:15,12/20/2007 3:20,12/20/2007 5:20,120,24.965,V,3.878,V,NULL,0,24,2,24
NY43,12/20/2007 9:15,12/20/2007 6:20,12/20/2007 8:20,120,27.337,V,4.859,V,NULL,0,24,2,24
NY43,12/20/2007 12:15,12/20/2007 9:20,12/20/2007 11:20,120,23.02,V,5.973,V,NULL,0,24,2,24
NY43,12/20/2007 15:15,12/20/2007 12:20,12/20/2007 14:20,120,33.695,V,19.652,V,NULL,0,24,2,24
NY43,12/20/2007 18:15,12/20/2007 15:20,12/20/2007 17:20,120,26.285,V,17.587,V,NULL,0,24,2,24
NY43,12/20/2007 21:15,12/20/2007 18:20,12/20/2007 20:20,120,19.263,V,3.615,V,NULL,0,24,2,24
NY43,12/21/2007 0:15,12/20/2007 21:20,12/20/2007 23:20,120,17.466,V,4.007,V,NULL,0,24,2,24
NY43,12/21/2007 3:15,12/21/2007 0:20,12/21/2007 2:20,120,15.29,V,1.829,V,NULL,0,24,2,24
