SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
MD97,6/7/2007 17:00,6/7/2007 15:05,6/7/2007 16:05,60,267.525,I,430.397,I,NULL,0,12,0,12
MD97,6/7/2007 19:00,6/7/2007 17:05,6/7/2007 18:05,60,9.039,I,27.167,I,NULL,0,12,2,12
MD97,6/7/2007 21:00,6/7/2007 19:05,6/7/2007 20:05,60,5.081,I,16.07,I,NULL,0,12,2,12
MD97,6/7/2007 23:00,6/7/2007 21:05,6/7/2007 22:05,60,1.783,I,6.385,I,NULL,0,12,2,12
MD97,6/8/2007 1:00,6/7/2007 23:05,6/8/2007 0:05,60,2.474,I,2.742,I,NULL,0,12,2,12
MD97,6/8/2007 3:00,6/8/2007 1:05,6/8/2007 2:05,60,2,I,1.175,I,NULL,0,12,2,12
MD97,6/8/2007 5:00,6/8/2007 3:05,6/8/2007 4:05,60,1.671,I,2.055,I,NULL,0,12,2,12
MD97,6/8/2007 7:00,6/8/2007 5:05,6/8/2007 6:05,60,2.306,I,2.603,I,NULL,0,12,2,12
MD97,6/8/2007 9:00,6/8/2007 7:05,6/8/2007 8:05,60,8.914,I,7.231,I,NULL,0,12,2,12
MD97,6/8/2007 11:00,6/8/2007 9:05,6/8/2007 10:05,60,10.028,I,11.939,I,NULL,0,12,2,12
MD97,6/8/2007 13:00,6/8/2007 11:05,6/8/2007 12:05,60,12.514,I,23.853,I,NULL,0,12,2,12
MD97,6/8/2007 15:00,6/8/2007 13:05,6/8/2007 14:05,60,10.298,I,20.712,I,NULL,0,12,2,12
MD97,6/8/2007 18:00,6/8/2007 16:05,6/8/2007 17:05,60,7.288,V,7.787,V,1.803,7,12,2,12
MD97,6/8/2007 20:00,6/8/2007 18:05,6/8/2007 19:05,60,6.55,V,2.6,V,1.6864,10,12,2,12
MD97,6/8/2007 22:00,6/8/2007 20:05,6/8/2007 21:05,60,2.549,V,1.142,V,1.4886,10,12,2,12
MD97,6/9/2007 0:00,6/8/2007 22:05,6/8/2007 23:05,60,2.403,V,0.717,V,2.531,10,12,2,12
MD97,6/9/2007 2:00,6/9/2007 0:05,6/9/2007 1:05,60,2.112,V,1.47,V,1.8726,10,12,2,12
MD97,6/9/2007 4:00,6/9/2007 2:05,6/9/2007 3:05,60,1.57,V,0.644,V,2.1914,10,12,2,12
MD97,6/9/2007 6:00,6/9/2007 4:05,6/9/2007 5:05,60,1.265,V,0.809,V,1.9943,10,12,2,12
