SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
NY06,8/28/2008 14:10,8/28/2008 09:10,8/28/2008 13:15,245,24.948,V,344.1765,V,1.358411,17,49,0,39
NY06,8/28/2008 17:10,8/28/2008 14:15,8/28/2008 16:15,120,4.1935,I,47.445,I,1.449045,22,24,2,24
NY06,8/28/2008 20:10,8/28/2008 17:15,8/28/2008 19:15,120,2.508,V,32.514,V,1.355363,22,24,2,24
NY06,8/28/2008 23:10,8/28/2008 20:15,8/28/2008 22:15,120,2.319,I,29.625,V,1.6345,22,24,2,24
NY06,8/29/2008 02:10,8/28/2008 23:15,8/29/2008 01:15,120,2.6695,V,16.3895,V,1.810954,22,24,2,24
NY06,8/29/2008 05:10,8/29/2008 02:15,8/29/2008 04:15,120,1.872,V,7.1905,V,1.75809,22,24,2,24
NY06,8/29/2008 08:10,8/29/2008 05:15,8/29/2008 07:15,120,2.062,V,9.0955,V,1.411181,22,24,2,24
NY06,8/29/2008 11:10,8/29/2008 08:15,8/29/2008 10:15,120,1.7365,V,3.7055,V,1.281181,22,24,2,24
NY06,8/29/2008 14:10,8/29/2008 11:15,8/29/2008 13:15,120,4.1835,V,14.1585,V,1.276,22,24,2,24
NY06,8/29/2008 17:10,8/29/2008 14:15,8/29/2008 16:15,120,4.43,V,32.34,V,1.23409,22,24,2,24
NY06,8/29/2008 20:10,8/29/2008 17:15,8/29/2008 19:15,120,1.241,V,13.54,V,1.256727,22,24,2,24
NY06,8/29/2008 23:10,8/29/2008 20:15,8/29/2008 22:15,120,0.8675,V,9.982,V,1.32459,22,24,2,24
NY06,8/30/2008 02:10,8/29/2008 23:15,8/30/2008 01:15,120,1.787,V,9.235,V,1.801181,22,24,2,24
NY06,8/30/2008 05:10,8/30/2008 02:15,8/30/2008 04:15,120,1.169,V,1.279,V,2.073772,22,24,2,24
NY06,8/30/2008 08:10,8/30/2008 05:15,8/30/2008 07:15,120,0,V,0.6925,V,1.676818,22,24,2,24
NY06,8/30/2008 11:10,8/30/2008 08:15,8/30/2008 10:15,120,0.3875,V,1.648,V,1.666409,22,24,2,24
NY06,8/30/2008 14:10,8/30/2008 11:15,8/30/2008 13:15,120,1.9845,V,8.5955,V,1.512727,22,24,2,24
NY06,8/30/2008 17:10,8/30/2008 14:15,8/30/2008 16:15,120,3.1825,V,8.7685,V,1.639818,22,24,2,24
NY06,8/30/2008 20:10,8/30/2008 17:15,8/30/2008 19:15,120,2.383,V,5.493,V,1.732136,22,24,2,24
NY06,8/30/2008 23:10,8/30/2008 20:15,8/30/2008 22:15,120,0.543,V,3.9235,V,1.546,22,24,2,24
NY06,8/31/2008 02:10,8/30/2008 23:15,8/31/2008 01:15,120,2.267,V,4.1075,V,1.533636,22,24,2,24
NY06,8/31/2008 05:10,8/31/2008 02:15,8/31/2008 04:15,120,3.0345,V,50.3915,V,1.578181,22,24,2,24
NY06,8/31/2008 08:10,8/31/2008 05:15,8/31/2008 07:15,120,2.5825,V,6.601,V,1.453545,22,24,2,24
NY06,8/31/2008 11:10,8/31/2008 08:15,8/31/2008 10:15,120,3.555,V,10.5605,V,1.348181,22,24,2,24
NY06,8/31/2008 14:50,8/31/2008 11:55,8/31/2008 13:55,120,3.4815,V,14.069,V,1.290181,22,24,2,24
NY06,8/31/2008 17:50,8/31/2008 14:55,8/31/2008 16:55,120,4.5645,V,10.5215,V,1.293409,22,24,2,24
NY06,8/31/2008 20:50,8/31/2008 17:55,8/31/2008 19:55,120,5.2275,V,9.7915,V,1.653227,22,24,2,24
NY06,8/31/2008 23:50,8/31/2008 20:55,8/31/2008 22:55,120,4.379,V,6.983,V,2.018636,22,24,2,24
NY06,9/1/2008 02:50,8/31/2008 23:55,9/1/2008 01:55,120,3.5315,V,4.536,V,1.913818,22,24,2,24
NY06,9/1/2008 05:50,9/1/2008 02:55,9/1/2008 04:55,120,2.7725,V,6.258,V,1.547136,22,24,2,24
NY06,9/1/2008 08:50,9/1/2008 05:55,9/1/2008 07:55,120,2.567,V,7.133,V,1.472727,22,24,2,24
NY06,9/1/2008 11:50,9/1/2008 08:55,9/1/2008 10:55,120,3.0655,V,12.5355,V,1.346818,22,24,2,24
NY06,9/1/2008 14:50,9/1/2008 11:55,9/1/2008 13:55,120,2.5325,V,13.3705,V,1.312136,22,24,2,24
NY06,9/1/2008 17:50,9/1/2008 14:55,9/1/2008 16:55,120,2.9385,V,14.4,V,1.336772,22,24,2,24
NY06,9/1/2008 20:50,9/1/2008 17:55,9/1/2008 19:55,120,3.88,V,9.689,V,1.522227,22,24,2,24
NY06,9/1/2008 23:50,9/1/2008 20:55,9/1/2008 22:55,120,3.897,V,9.625,V,1.803136,22,24,2,24
NY06,9/2/2008 02:50,9/1/2008 23:55,9/2/2008 01:55,120,2.934,V,5.43,V,1.648727,22,24,2,24
NY06,9/2/2008 05:50,9/2/2008 02:55,9/2/2008 04:55,120,2.783,V,4.503,V,1.516272,22,24,2,24
NY06,9/2/2008 08:50,9/2/2008 05:55,9/2/2008 07:55,120,3.3625,V,6.1335,V,1.398772,22,24,2,24
NY06,9/2/2008 11:50,9/2/2008 08:55,9/2/2008 10:55,120,4.7725,V,12.3545,V,1.429863,22,24,2,24
NY06,9/2/2008 14:50,9/2/2008 11:55,9/2/2008 13:55,120,4.9415,V,20.9245,V,1.443681,22,24,2,24
