SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
NY20,11/28/2007 18:25,11/28/2007 13:20,11/28/2007 17:30,250,1565.204,I,83.66,I,NULL,0,50,0,39
NY20,11/28/2007 21:25,11/28/2007 18:30,11/28/2007 20:30,120,56.065,I,8.682,I,NULL,0,24,2,24
NY20,11/29/2007 0:25,11/28/2007 21:30,11/28/2007 23:30,120,20.661,I,10.454,I,NULL,0,24,2,24
NY20,11/29/2007 3:25,11/29/2007 0:30,11/29/2007 2:30,120,35.772,I,6.925,I,NULL,0,24,2,24
NY20,11/29/2007 6:25,11/29/2007 3:30,11/29/2007 5:30,120,33.871,I,12.129,I,NULL,0,24,2,24
NY20,11/29/2007 9:25,11/29/2007 6:30,11/29/2007 8:30,120,38.285,I,19.843,I,NULL,0,24,2,24
NY20,11/29/2007 12:25,11/29/2007 9:30,11/29/2007 11:30,120,50.168,I,22.275,I,NULL,0,24,2,24
NY20,11/29/2007 15:25,11/29/2007 12:30,11/29/2007 14:30,120,40.487,I,8.173,I,NULL,0,24,2,24
NY20,11/29/2007 18:25,11/29/2007 15:30,11/29/2007 17:30,120,14.059,I,5.735,I,NULL,0,24,2,24
NY20,11/29/2007 21:25,11/29/2007 18:30,11/29/2007 20:30,120,16.599,I,5.324,I,NULL,0,24,2,24
NY20,11/30/2007 0:25,11/29/2007 21:30,11/29/2007 23:30,120,24.459,I,10.261,I,NULL,0,24,2,24
NY20,11/30/2007 3:25,11/30/2007 0:30,11/30/2007 2:30,120,24.578,I,4.405,I,NULL,0,24,2,24
NY20,11/30/2007 6:25,11/30/2007 3:30,11/30/2007 5:30,120,29.955,I,4.423,I,NULL,0,24,2,24
NY20,11/30/2007 9:25,11/30/2007 6:30,11/30/2007 8:30,120,37.008,I,4.815,I,NULL,0,24,2,24
NY20,11/30/2007 12:25,11/30/2007 9:30,11/30/2007 11:30,120,45.415,I,9.334,I,NULL,0,24,2,24
NY20,11/30/2007 15:25,11/30/2007 12:30,11/30/2007 14:30,120,45.907,I,8.432,I,NULL,0,24,2,24
NY20,11/30/2007 18:25,11/30/2007 15:30,11/30/2007 17:30,120,45.352,I,7.76,I,NULL,0,24,2,24
NY20,11/30/2007 21:25,11/30/2007 18:30,11/30/2007 20:30,120,27.708,I,6.399,I,NULL,0,24,2,24
NY20,12/1/2007 0:25,11/30/2007 21:30,11/30/2007 23:30,120,32.799,I,3.653,I,NULL,0,24,2,24
NY20,12/1/2007 3:25,12/1/2007 0:30,12/1/2007 2:30,120,27.559,I,5.149,I,NULL,0,24,2,24
NY20,12/1/2007 6:25,12/1/2007 3:30,12/1/2007 5:30,120,43.405,I,2.798,I,NULL,0,24,2,24
NY20,12/1/2007 9:25,12/1/2007 6:30,12/1/2007 8:30,120,42.559,I,6.219,I,NULL,0,24,2,24
NY20,12/1/2007 12:25,12/1/2007 9:30,12/1/2007 11:30,120,66.389,I,4.595,I,NULL,0,24,2,24
NY20,12/1/2007 15:25,12/1/2007 12:30,12/1/2007 14:30,120,48.866,I,4.685,I,NULL,0,24,2,24
