SiteId,datetime,Start,End,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,Valid_GEM,PossibleGEM,Excluded_GEM,ALL_GEM
NJ30,7/4/2002 0:55,NULL,NULL,NULL,4.836,I,3.874,I,NULL,0,NULL,0,0
NJ30,7/4/2002 3:35,7/4/2002 1:40,7/4/2002 2:40,60,5.271,I,4.348,I,NULL,0,12,2,12
NJ30,7/4/2002 5:35,7/4/2002 3:40,7/4/2002 4:40,60,4.82,I,4.502,I,NULL,0,12,2,12
NJ30,7/4/2002 7:35,7/4/2002 5:40,7/4/2002 6:40,60,4.419,I,2.679,I,NULL,0,12,2,12
NJ30,7/4/2002 9:35,7/4/2002 7:40,7/4/2002 8:40,60,5.431,I,4.318,I,NULL,0,12,2,12
NJ30,7/4/2002 11:35,7/4/2002 9:40,7/4/2002 10:40,60,6.36,I,7.598,I,NULL,0,12,2,12
NJ30,7/4/2002 13:35,7/4/2002 11:40,7/4/2002 12:40,60,4.989,I,6.237,I,NULL,0,12,2,12
NJ30,7/4/2002 15:35,7/4/2002 13:40,7/4/2002 14:40,60,5.944,I,6.806,I,NULL,0,12,2,12
NJ30,7/4/2002 17:35,7/4/2002 15:40,7/4/2002 16:40,60,4.473,I,3.74,I,NULL,0,12,2,12
NJ30,7/4/2002 19:35,7/4/2002 17:40,7/4/2002 18:40,60,4.791,I,4.946,I,NULL,0,12,2,12
NJ30,7/4/2002 21:35,7/4/2002 19:40,7/4/2002 20:40,60,4.966,I,4.161,I,NULL,0,12,2,12
NJ30,7/4/2002 23:35,7/4/2002 21:40,7/4/2002 22:40,60,4.604,I,3.202,I,NULL,0,12,2,12
NJ30,7/5/2002 1:35,7/4/2002 23:40,7/5/2002 0:40,60,5.007,I,2.553,I,NULL,0,12,2,12
NJ30,7/5/2002 4:10,7/5/2002 2:15,7/5/2002 3:15,60,6.233,I,5.152,I,NULL,0,12,2,12
NJ30,7/5/2002 6:10,7/5/2002 4:15,7/5/2002 5:15,60,3.358,I,2.379,I,NULL,0,12,2,12
NJ30,7/5/2002 8:10,7/5/2002 6:15,7/5/2002 7:15,60,5.319,I,6.843,I,NULL,0,12,2,12
NJ30,7/5/2002 10:10,7/5/2002 8:15,7/5/2002 9:15,60,6.203,I,3.989,I,NULL,0,12,2,12
NJ30,7/5/2002 12:10,7/5/2002 10:15,7/5/2002 11:15,60,4.78,I,4.602,I,NULL,0,12,2,12
NJ30,7/5/2002 14:10,7/5/2002 12:15,7/5/2002 13:15,60,4.592,I,4.51,I,NULL,0,12,2,12
NJ30,7/5/2002 16:10,7/5/2002 14:15,7/5/2002 15:15,60,4.213,I,3.946,I,NULL,0,12,2,12
NJ30,7/5/2002 18:10,7/5/2002 16:15,7/5/2002 17:15,60,4.83,I,3.584,I,NULL,0,12,2,12
NJ30,7/5/2002 20:10,7/5/2002 18:15,7/5/2002 19:15,60,6.054,I,2.378,I,NULL,0,12,2,12
NJ30,7/5/2002 22:10,7/5/2002 20:15,7/5/2002 21:15,60,4.39,I,2.088,I,NULL,0,12,2,12
NJ30,7/6/2002 0:10,7/5/2002 22:15,7/5/2002 23:15,60,4.571,I,1.967,I,NULL,0,12,2,12
NJ30,7/6/2002 2:10,7/6/2002 0:15,7/6/2002 1:15,60,5.311,I,1.45,I,NULL,0,12,2,12
NJ30,7/6/2002 4:55,7/6/2002 2:15,7/6/2002 4:00,105,5.664,I,1.176,I,NULL,0,21,2,13
NJ30,7/6/2002 6:55,7/6/2002 5:00,7/6/2002 6:00,60,6.321,I,1.136,I,NULL,0,12,2,12
NJ30,7/6/2002 8:55,7/6/2002 7:00,7/6/2002 8:00,60,6.614,I,1.521,I,NULL,0,12,2,12
NJ30,7/6/2002 10:55,7/6/2002 9:00,7/6/2002 10:00,60,6.16,I,1.266,I,NULL,0,12,2,12
